transaction_id,user_id,amount,status,bank,timestamp,device,retry_count,error_code
835,1008,777,success,Axis,04-02-2025 18:00,Android,1,none
836,1073,2577,success,ICICI,04-02-2025 19:00,iOS,1,none
837,1953,3186,success,SBI,04-02-2025 20:00,Android,2,none
838,1491,392,success,Axis,04-02-2025 21:00,iOS,1,none
839,1912,1497,failed,ICICI,04-02-2025 22:00,iOS,1,server_error
840,1252,2429,success,HDFC,04-02-2025 23:00,Android,0,none
841,1229,3709,success,ICICI,05-02-2025 00:00,Android,1,none
842,1518,576,success,HDFC,05-02-2025 01:00,iOS,2,none
843,1173,1946,failed,Axis,05-02-2025 02:00,iOS,1,timeout
844,1652,4804,success,ICICI,05-02-2025 03:00,Android,1,none
845,1167,2123,success,HDFC,05-02-2025 04:00,iOS,2,none
846,1169,4965,success,SBI,05-02-2025 05:00,Android,0,none
847,1392,455,success,ICICI,05-02-2025 06:00,iOS,2,none
848,1945,1623,success,Axis,05-02-2025 07:00,Android,0,none
849,1794,4650,success,SBI,05-02-2025 08:00,iOS,1,none
850,1633,3790,failed,HDFC,05-02-2025 09:00,iOS,0,timeout
851,1193,4324,failed,ICICI,05-02-2025 10:00,Android,0,insufficient_balance
852,1516,4277,failed,ICICI,05-02-2025 11:00,iOS,0,insufficient_balance
853,1028,1896,success,Axis,05-02-2025 12:00,iOS,1,none
854,1164,1528,success,SBI,05-02-2025 13:00,iOS,0,none
855,1421,2445,success,ICICI,05-02-2025 14:00,iOS,0,none
856,1338,821,success,ICICI,05-02-2025 15:00,iOS,1,none
857,1647,628,success,SBI,05-02-2025 16:00,iOS,2,none
858,1495,2951,success,ICICI,05-02-2025 17:00,iOS,2,none
859,1364,243,success,SBI,05-02-2025 18:00,Android,2,none
860,1832,2057,success,SBI,05-02-2025 19:00,iOS,1,none
861,1341,1235,success,SBI,05-02-2025 20:00,iOS,1,none
862,1499,2444,success,Axis,05-02-2025 21:00,Android,2,none
863,1656,3048,success,SBI,05-02-2025 22:00,iOS,0,none
864,1510,1842,success,SBI,05-02-2025 23:00,iOS,2,none
865,1326,1160,success,HDFC,06-02-2025 00:00,Android,1,none
866,1216,4055,success,HDFC,06-02-2025 01:00,iOS,0,none
867,1300,2311,success,Axis,06-02-2025 02:00,iOS,0,none
868,1131,3786,success,SBI,06-02-2025 03:00,Android,1,none
869,1803,3843,success,HDFC,06-02-2025 04:00,Android,0,none
870,1069,1986,success,HDFC,06-02-2025 05:00,iOS,2,none
871,1251,4925,success,ICICI,06-02-2025 06:00,iOS,1,none
872,1414,4407,success,SBI,06-02-2025 07:00,Android,1,none
873,1786,779,success,HDFC,06-02-2025 08:00,iOS,1,none
874,1444,4428,success,Axis,06-02-2025 09:00,Android,1,none
875,1875,3501,success,ICICI,06-02-2025 10:00,Android,0,none
876,1181,4507,success,ICICI,06-02-2025 11:00,Android,1,none
877,1166,4586,success,SBI,06-02-2025 12:00,iOS,1,none
878,1090,2190,failed,SBI,06-02-2025 13:00,Android,0,timeout
879,1713,1694,success,ICICI,06-02-2025 14:00,Android,1,none
880,1857,2850,success,Axis,06-02-2025 15:00,Android,0,none
881,1530,191,success,SBI,06-02-2025 16:00,iOS,0,none
882,1038,1505,success,SBI,06-02-2025 17:00,iOS,1,none
883,1125,4846,success,ICICI,06-02-2025 18:00,iOS,2,none
884,1450,2146,success,ICICI,06-02-2025 19:00,Android,1,none
885,1172,1375,success,SBI,06-02-2025 20:00,iOS,2,none
886,1652,1263,success,HDFC,06-02-2025 21:00,iOS,0,none
887,1753,1209,success,SBI,06-02-2025 22:00,Android,2,none
888,1219,4700,success,HDFC,06-02-2025 23:00,Android,1,none
889,1637,4549,success,ICICI,07-02-2025 00:00,iOS,1,none
890,1057,4747,success,HDFC,07-02-2025 01:00,iOS,2,none
891,1659,390,success,Axis,07-02-2025 02:00,Android,1,none
892,1475,3878,failed,ICICI,07-02-2025 03:00,iOS,2,server_error
893,1455,2018,success,SBI,07-02-2025 04:00,Android,0,none
894,1828,753,success,SBI,07-02-2025 05:00,Android,2,none
895,1894,4463,success,ICICI,07-02-2025 06:00,iOS,2,none
896,1360,2479,success,ICICI,07-02-2025 07:00,iOS,2,none
897,1934,1850,failed,Axis,07-02-2025 08:00,iOS,2,timeout
898,1000,4962,success,ICICI,07-02-2025 09:00,iOS,0,none
899,1386,4698,failed,SBI,07-02-2025 10:00,Android,0,server_error
900,1972,905,success,Axis,07-02-2025 11:00,iOS,0,none
901,1347,1862,success,SBI,07-02-2025 12:00,iOS,2,none
902,1189,2916,success,HDFC,07-02-2025 13:00,iOS,0,none
903,1504,3692,failed,ICICI,07-02-2025 14:00,Android,1,server_error
904,1190,232,success,HDFC,07-02-2025 15:00,iOS,0,none
905,1507,3162,success,SBI,07-02-2025 16:00,iOS,2,none
906,1368,4542,success,HDFC,07-02-2025 17:00,Android,1,none
907,1408,1567,success,HDFC,07-02-2025 18:00,Android,2,none
908,1823,1406,failed,SBI,07-02-2025 19:00,Android,1,timeout
909,1928,2224,success,SBI,07-02-2025 20:00,Android,2,none
910,1933,3679,success,ICICI,07-02-2025 21:00,Android,2,none
911,1116,3678,success,HDFC,07-02-2025 22:00,iOS,1,none
912,1133,4146,success,Axis,07-02-2025 23:00,Android,0,none
913,1057,3289,failed,Axis,08-02-2025 00:00,Android,1,timeout
914,1555,3741,success,SBI,08-02-2025 01:00,Android,1,none
915,1684,68,success,SBI,08-02-2025 02:00,Android,1,none
916,1671,3453,failed,HDFC,08-02-2025 03:00,Android,1,timeout
917,1172,4729,success,SBI,08-02-2025 04:00,Android,1,none
918,1828,4601,success,Axis,08-02-2025 05:00,Android,2,none
919,1814,3054,success,ICICI,08-02-2025 06:00,Android,2,none
920,1148,1182,success,ICICI,08-02-2025 07:00,iOS,0,none
921,1079,3389,success,HDFC,08-02-2025 08:00,iOS,0,none
922,1885,3361,failed,ICICI,08-02-2025 09:00,iOS,1,server_error
923,1212,3422,success,SBI,08-02-2025 10:00,Android,0,none
924,1202,1037,success,SBI,08-02-2025 11:00,Android,0,none
925,1763,3371,failed,SBI,08-02-2025 12:00,Android,1,timeout
926,1228,4665,success,SBI,08-02-2025 13:00,iOS,2,none
927,1675,223,success,HDFC,08-02-2025 14:00,Android,2,none
928,1226,3791,success,ICICI,08-02-2025 15:00,Android,0,none
929,1658,3102,failed,Axis,08-02-2025 16:00,Android,2,server_error
930,1531,776,success,ICICI,08-02-2025 17:00,iOS,2,none
931,1440,3810,success,SBI,08-02-2025 18:00,iOS,0,none
932,1401,1925,success,Axis,08-02-2025 19:00,Android,1,none
933,1046,4083,success,HDFC,08-02-2025 20:00,iOS,0,none
934,1232,1039,success,SBI,08-02-2025 21:00,Android,0,none
935,1304,3794,success,SBI,08-02-2025 22:00,Android,0,none
936,1525,2736,success,Axis,08-02-2025 23:00,iOS,1,none
937,1142,469,success,HDFC,09-02-2025 00:00,iOS,1,none
938,1414,643,failed,Axis,09-02-2025 01:00,iOS,1,timeout
939,1512,1824,success,HDFC,09-02-2025 02:00,iOS,1,none
940,1372,2509,success,SBI,09-02-2025 03:00,Android,0,none
941,1565,985,success,ICICI,09-02-2025 04:00,Android,2,none
942,1885,3858,success,SBI,09-02-2025 05:00,iOS,0,none
943,1258,381,success,ICICI,09-02-2025 06:00,iOS,1,none
944,1655,3499,success,ICICI,09-02-2025 07:00,Android,2,none
945,1470,2752,success,HDFC,09-02-2025 08:00,Android,0,none
946,1952,4056,success,Axis,09-02-2025 09:00,Android,2,none
947,1970,3918,success,HDFC,09-02-2025 10:00,Android,1,none
948,1011,4250,success,SBI,09-02-2025 11:00,iOS,2,none
949,1329,251,success,Axis,09-02-2025 12:00,iOS,2,none
950,1735,2547,success,ICICI,09-02-2025 13:00,iOS,1,none
951,1783,1892,success,ICICI,09-02-2025 14:00,Android,2,none
952,1967,1916,success,SBI,09-02-2025 15:00,Android,0,none
953,1357,2046,success,Axis,09-02-2025 16:00,iOS,2,none
954,1971,959,success,SBI,09-02-2025 17:00,iOS,0,none
955,1407,4355,success,SBI,09-02-2025 18:00,iOS,2,none
956,1667,4708,success,HDFC,09-02-2025 19:00,Android,2,none
957,1372,3239,success,SBI,09-02-2025 20:00,iOS,1,none
958,1007,820,success,Axis,09-02-2025 21:00,Android,1,none
959,1121,3205,failed,SBI,09-02-2025 22:00,iOS,0,timeout
960,1347,2551,success,Axis,09-02-2025 23:00,iOS,1,none
961,1675,2764,failed,ICICI,10-02-2025 00:00,iOS,1,server_error
962,1089,4774,success,SBI,10-02-2025 01:00,Android,1,none
963,1647,3635,success,Axis,10-02-2025 02:00,Android,1,none
964,1697,1678,failed,ICICI,10-02-2025 03:00,Android,1,timeout
965,1315,436,success,Axis,10-02-2025 04:00,Android,0,none
966,1177,3471,success,ICICI,10-02-2025 05:00,Android,0,none
967,1539,4058,success,HDFC,10-02-2025 06:00,Android,1,none
968,1731,4143,success,SBI,10-02-2025 07:00,iOS,1,none
969,1868,4413,success,SBI,10-02-2025 08:00,Android,0,none
970,1040,2516,success,ICICI,10-02-2025 09:00,iOS,2,none
971,1739,2332,success,HDFC,10-02-2025 10:00,Android,0,none
972,1703,1906,success,Axis,10-02-2025 11:00,iOS,2,none
973,1922,2048,failed,HDFC,10-02-2025 12:00,iOS,1,insufficient_balance
974,1501,1286,success,Axis,10-02-2025 13:00,Android,1,none
975,1958,4719,success,Axis,10-02-2025 14:00,iOS,0,none
976,1144,4194,success,SBI,10-02-2025 15:00,Android,1,none
977,1200,1200,success,ICICI,10-02-2025 16:00,Android,2,none
978,1928,4368,success,SBI,10-02-2025 17:00,Android,2,none
979,1723,1481,success,SBI,10-02-2025 18:00,Android,0,none
980,1460,1869,success,SBI,10-02-2025 19:00,iOS,2,none
981,1731,2374,success,Axis,10-02-2025 20:00,Android,0,none
982,1751,1180,success,SBI,10-02-2025 21:00,iOS,0,none
983,1924,2708,failed,Axis,10-02-2025 22:00,iOS,2,server_error
984,1908,3550,success,ICICI,10-02-2025 23:00,iOS,2,none
985,1557,424,success,Axis,11-02-2025 00:00,Android,2,none
986,1546,2170,success,Axis,11-02-2025 01:00,iOS,2,none
987,1252,4070,success,HDFC,11-02-2025 02:00,Android,2,none
988,1389,2071,failed,SBI,11-02-2025 03:00,iOS,2,insufficient_balance
989,1593,3755,success,SBI,11-02-2025 04:00,Android,2,none
990,1882,3309,success,SBI,11-02-2025 05:00,Android,1,none
991,1255,3485,success,SBI,11-02-2025 06:00,Android,0,none
992,1708,1939,success,HDFC,11-02-2025 07:00,Android,0,none
993,1814,1873,success,HDFC,11-02-2025 08:00,iOS,2,none
994,1920,1524,success,HDFC,11-02-2025 09:00,iOS,0,none
995,1449,2292,failed,HDFC,11-02-2025 10:00,Android,2,server_error
996,1009,3293,success,SBI,11-02-2025 11:00,iOS,1,none
997,1823,3184,failed,Axis,11-02-2025 12:00,Android,0,timeout
998,1797,2120,success,ICICI,11-02-2025 13:00,Android,0,none
999,1241,409,success,HDFC,11-02-2025 14:00,iOS,1,none
1000,1250,2091,success,Axis,11-02-2025 15:00,Android,1,none
1001,1876,1191,success,HDFC,11-02-2025 16:00,Android,1,none
1002,1004,1685,success,SBI,11-02-2025 17:00,Android,0,none
1003,1118,4050,success,SBI,11-02-2025 18:00,Android,0,none
1004,1800,1993,success,Axis,11-02-2025 19:00,Android,1,none
1005,1373,4824,success,Axis,11-02-2025 20:00,iOS,1,none
1006,1064,3411,success,Axis,11-02-2025 21:00,iOS,1,none
1007,1145,3030,success,SBI,11-02-2025 22:00,iOS,1,none
1008,1223,56,success,SBI,11-02-2025 23:00,Android,1,none
1009,1238,3317,success,ICICI,12-02-2025 00:00,Android,2,none
1010,1176,1641,success,Axis,12-02-2025 01:00,Android,1,none
1011,1778,4978,success,ICICI,12-02-2025 02:00,Android,2,none
1012,1852,3314,failed,HDFC,12-02-2025 03:00,Android,0,server_error
1013,1281,2656,success,ICICI,12-02-2025 04:00,Android,0,none
1014,1062,3269,success,HDFC,12-02-2025 05:00,iOS,2,none
1015,1216,3323,failed,HDFC,12-02-2025 06:00,Android,1,insufficient_balance
1016,1853,963,success,ICICI,12-02-2025 07:00,iOS,0,none
1017,1826,2061,failed,Axis,12-02-2025 08:00,Android,1,server_error
1018,1794,1492,success,HDFC,12-02-2025 09:00,iOS,1,none
1019,1688,3104,success,Axis,12-02-2025 10:00,Android,2,none
1020,1460,3596,success,SBI,12-02-2025 11:00,iOS,0,none
1021,1928,4271,success,HDFC,12-02-2025 12:00,iOS,0,none
1022,1609,4962,success,SBI,12-02-2025 13:00,Android,2,none
1023,1104,2978,success,ICICI,12-02-2025 14:00,Android,1,none
1024,1098,1879,success,Axis,12-02-2025 15:00,iOS,1,none
1025,1510,625,success,ICICI,12-02-2025 16:00,Android,0,none
1026,1384,979,success,HDFC,12-02-2025 17:00,Android,2,none
1027,1404,3809,success,SBI,12-02-2025 18:00,Android,2,none
1028,1822,3749,success,HDFC,12-02-2025 19:00,iOS,1,none
1029,1517,1513,success,ICICI,12-02-2025 20:00,Android,1,none
1030,1475,3325,failed,Axis,12-02-2025 21:00,iOS,2,timeout
1031,1976,4978,success,Axis,12-02-2025 22:00,iOS,0,none
1032,1708,1104,failed,HDFC,12-02-2025 23:00,Android,1,server_error
1033,1862,1950,success,HDFC,13-02-2025 00:00,iOS,2,none
1034,1644,1507,success,SBI,13-02-2025 01:00,Android,2,none
1035,1869,1449,success,ICICI,13-02-2025 02:00,Android,2,none
1036,1770,3465,success,HDFC,13-02-2025 03:00,iOS,0,none
1037,1436,492,success,SBI,13-02-2025 04:00,iOS,1,none
1038,1022,3700,success,HDFC,13-02-2025 05:00,iOS,1,none
1039,1996,4702,success,Axis,13-02-2025 06:00,iOS,1,none
1040,1564,1228,success,SBI,13-02-2025 07:00,iOS,0,none
1041,1676,4508,success,SBI,13-02-2025 08:00,Android,1,none
1042,1713,1307,success,HDFC,13-02-2025 09:00,iOS,1,none
1043,1457,3684,success,ICICI,13-02-2025 10:00,Android,1,none
1044,1082,1891,success,Axis,13-02-2025 11:00,Android,1,none
1045,1144,2359,success,ICICI,13-02-2025 12:00,iOS,0,none
1046,1084,960,success,SBI,13-02-2025 13:00,iOS,2,none
1047,1077,4390,success,ICICI,13-02-2025 14:00,iOS,2,none
1048,1456,4687,success,SBI,13-02-2025 15:00,iOS,1,none
1049,1877,4059,success,ICICI,13-02-2025 16:00,iOS,1,none
1050,1000,2219,success,HDFC,13-02-2025 17:00,Android,1,none
1051,1050,2222,success,ICICI,13-02-2025 18:00,Android,0,none
1052,1684,173,success,SBI,13-02-2025 19:00,Android,1,none
1053,1716,3208,failed,Axis,13-02-2025 20:00,iOS,0,server_error
1054,1771,835,failed,Axis,13-02-2025 21:00,iOS,1,server_error
1055,1445,2466,success,Axis,13-02-2025 22:00,Android,1,none
1056,1448,846,success,SBI,13-02-2025 23:00,iOS,2,none
1057,1880,4222,success,ICICI,14-02-2025 00:00,iOS,1,none
1058,1487,4204,success,Axis,14-02-2025 01:00,iOS,0,none
1059,1799,1986,success,Axis,14-02-2025 02:00,Android,2,none
1060,1033,2206,success,Axis,14-02-2025 03:00,iOS,0,none
1061,1347,3857,failed,HDFC,14-02-2025 04:00,Android,2,server_error
1062,1094,1351,success,SBI,14-02-2025 05:00,iOS,0,none
1063,1071,4213,success,SBI,14-02-2025 06:00,iOS,2,none
1064,1550,3190,success,SBI,14-02-2025 07:00,Android,0,none
1065,1153,3286,success,SBI,14-02-2025 08:00,iOS,0,none
1066,1249,2402,success,SBI,14-02-2025 09:00,iOS,1,none
1067,1673,1982,failed,HDFC,14-02-2025 10:00,iOS,2,timeout
1068,1437,2771,success,ICICI,14-02-2025 11:00,Android,2,none
1069,1117,414,success,HDFC,14-02-2025 12:00,iOS,1,none
1070,1770,4966,success,Axis,14-02-2025 13:00,iOS,0,none
1071,1890,2440,success,HDFC,14-02-2025 14:00,iOS,0,none
1072,1305,996,success,SBI,14-02-2025 15:00,iOS,2,none
1073,1267,1427,success,HDFC,14-02-2025 16:00,iOS,0,none
1074,1960,1489,success,SBI,14-02-2025 17:00,Android,2,none
1075,1053,3230,success,HDFC,14-02-2025 18:00,Android,2,none
1076,1235,4907,success,SBI,14-02-2025 19:00,iOS,0,none
1077,1388,390,success,Axis,14-02-2025 20:00,iOS,0,none
1078,1989,3039,success,SBI,14-02-2025 21:00,Android,0,none
1079,1733,432,success,HDFC,14-02-2025 22:00,iOS,1,none
1080,1762,1606,success,Axis,14-02-2025 23:00,iOS,2,none
1081,1824,349,success,HDFC,15-02-2025 00:00,iOS,0,none
1082,1400,188,success,Axis,15-02-2025 01:00,iOS,1,none
1083,1623,408,success,ICICI,15-02-2025 02:00,iOS,0,none
1084,1766,4981,success,ICICI,15-02-2025 03:00,iOS,2,none
1085,1302,1572,success,ICICI,15-02-2025 04:00,iOS,1,none
1086,1918,3506,success,HDFC,15-02-2025 05:00,iOS,2,none
1087,1206,1677,success,HDFC,15-02-2025 06:00,Android,0,none
1088,1228,1353,success,Axis,15-02-2025 07:00,Android,0,none
1089,1852,1184,success,Axis,15-02-2025 08:00,iOS,0,none
1090,1909,2236,success,Axis,15-02-2025 09:00,iOS,1,none
1091,1577,3220,success,Axis,15-02-2025 10:00,iOS,1,none
1092,1074,3885,success,SBI,15-02-2025 11:00,iOS,1,none
1093,1434,2201,success,ICICI,15-02-2025 12:00,Android,1,none
1094,1102,1287,success,SBI,15-02-2025 13:00,Android,0,none
1095,1421,3785,success,SBI,15-02-2025 14:00,Android,0,none
1096,1703,2884,success,SBI,15-02-2025 15:00,Android,0,none
1097,1763,4310,success,SBI,15-02-2025 16:00,iOS,1,none
1098,1737,1048,success,ICICI,15-02-2025 17:00,iOS,1,none
1099,1805,2617,success,SBI,15-02-2025 18:00,iOS,0,none
1100,1305,1357,success,Axis,15-02-2025 19:00,Android,0,none
1101,1097,706,success,HDFC,15-02-2025 20:00,iOS,1,none
1102,1849,2710,failed,Axis,15-02-2025 21:00,iOS,2,server_error
1103,1797,2261,failed,HDFC,15-02-2025 22:00,Android,0,server_error
1104,1334,1959,failed,Axis,15-02-2025 23:00,Android,0,server_error
1105,1858,3780,success,Axis,16-02-2025 00:00,Android,0,none
1106,1434,2096,success,HDFC,16-02-2025 01:00,Android,1,none
1107,1446,3212,success,ICICI,16-02-2025 02:00,Android,0,none
1108,1993,1190,success,SBI,16-02-2025 03:00,iOS,0,none
1109,1307,316,success,Axis,16-02-2025 04:00,iOS,0,none
1110,1248,1895,success,ICICI,16-02-2025 05:00,Android,0,none
1111,1165,1758,success,SBI,16-02-2025 06:00,iOS,0,none
1112,1480,3680,success,ICICI,16-02-2025 07:00,iOS,2,none
1113,1983,3261,success,ICICI,16-02-2025 08:00,iOS,2,none
1114,1334,2343,failed,SBI,16-02-2025 09:00,iOS,0,insufficient_balance
1115,1541,3782,success,Axis,16-02-2025 10:00,Android,0,none
1116,1758,3879,success,ICICI,16-02-2025 11:00,iOS,0,none
1117,1105,1560,failed,Axis,16-02-2025 12:00,iOS,0,timeout
1118,1562,525,success,Axis,16-02-2025 13:00,iOS,1,none
1119,1080,1026,success,Axis,16-02-2025 14:00,Android,1,none
1120,1132,1257,success,SBI,16-02-2025 15:00,iOS,1,none
1121,1796,2010,success,HDFC,16-02-2025 16:00,Android,2,none
1122,1899,607,failed,Axis,16-02-2025 17:00,Android,0,server_error
1123,1137,932,success,HDFC,16-02-2025 18:00,Android,1,none
1124,1183,2244,success,HDFC,16-02-2025 19:00,Android,0,none
1125,1400,4811,success,ICICI,16-02-2025 20:00,iOS,0,none
1126,1329,2717,success,Axis,16-02-2025 21:00,Android,2,none
1127,1784,4727,failed,Axis,16-02-2025 22:00,Android,2,timeout
1128,1507,4840,success,Axis,16-02-2025 23:00,Android,1,none
1129,1851,1660,success,HDFC,17-02-2025 00:00,Android,1,none
1130,1983,3538,success,SBI,17-02-2025 01:00,Android,2,none
1131,1068,2504,success,HDFC,17-02-2025 02:00,iOS,2,none
1132,1545,4544,failed,Axis,17-02-2025 03:00,Android,0,insufficient_balance
1133,1773,1996,success,Axis,17-02-2025 04:00,iOS,0,none
1134,1052,4860,success,Axis,17-02-2025 05:00,iOS,1,none
1135,1449,4849,success,HDFC,17-02-2025 06:00,Android,1,none
1136,1204,2858,success,Axis,17-02-2025 07:00,iOS,2,none
1137,1125,3875,success,ICICI,17-02-2025 08:00,iOS,1,none
1138,1746,3586,failed,Axis,17-02-2025 09:00,iOS,0,timeout
1139,1042,3852,success,SBI,17-02-2025 10:00,Android,2,none
1140,1751,4227,failed,ICICI,17-02-2025 11:00,Android,0,insufficient_balance
1141,1970,4749,success,Axis,17-02-2025 12:00,Android,2,none
1142,1882,2020,success,ICICI,17-02-2025 13:00,Android,2,none
1143,1110,3872,success,Axis,17-02-2025 14:00,Android,0,none
1144,1760,2869,success,SBI,17-02-2025 15:00,Android,1,none
1145,1662,952,failed,Axis,17-02-2025 16:00,Android,1,insufficient_balance
1146,1182,414,success,ICICI,17-02-2025 17:00,iOS,1,none
1147,1847,4308,success,SBI,17-02-2025 18:00,iOS,1,none
1148,1094,3169,success,HDFC,17-02-2025 19:00,Android,0,none
1149,1970,2608,success,SBI,17-02-2025 20:00,iOS,2,none
1150,1373,1913,success,SBI,17-02-2025 21:00,Android,0,none
1151,1911,165,success,SBI,17-02-2025 22:00,Android,1,none
1152,1519,2434,success,ICICI,17-02-2025 23:00,Android,1,none
1153,1899,3985,success,SBI,18-02-2025 00:00,iOS,0,none
1154,1359,4985,success,Axis,18-02-2025 01:00,Android,2,none
1155,1899,2540,success,SBI,18-02-2025 02:00,Android,0,none
1156,1695,992,success,SBI,18-02-2025 03:00,Android,0,none
1157,1280,1774,success,Axis,18-02-2025 04:00,Android,0,none
1158,1194,2384,failed,Axis,18-02-2025 05:00,iOS,2,insufficient_balance
1159,1863,2817,success,HDFC,18-02-2025 06:00,Android,0,none
1160,1194,1187,success,SBI,18-02-2025 07:00,iOS,0,none
1161,1666,2577,success,ICICI,18-02-2025 08:00,iOS,1,none
1162,1092,4167,success,SBI,18-02-2025 09:00,Android,0,none
1163,1671,3470,success,SBI,18-02-2025 10:00,Android,1,none
1164,1945,4828,success,Axis,18-02-2025 11:00,iOS,1,none
1165,1060,3956,success,HDFC,18-02-2025 12:00,iOS,1,none
1166,1633,3687,success,SBI,18-02-2025 13:00,iOS,2,none
1167,1050,3003,success,ICICI,18-02-2025 14:00,iOS,1,none
1168,1402,2417,success,SBI,18-02-2025 15:00,Android,0,none
1169,1788,4271,failed,ICICI,18-02-2025 16:00,iOS,0,insufficient_balance
1170,1004,326,success,Axis,18-02-2025 17:00,iOS,1,none
1171,1465,2049,success,HDFC,18-02-2025 18:00,iOS,1,none
1172,1603,1277,failed,SBI,18-02-2025 19:00,iOS,0,server_error
1173,1681,3802,success,HDFC,18-02-2025 20:00,Android,1,none
1174,1828,3785,success,SBI,18-02-2025 21:00,Android,2,none
1175,1533,745,success,ICICI,18-02-2025 22:00,Android,1,none
1176,1404,1359,failed,HDFC,18-02-2025 23:00,iOS,2,server_error
1177,1837,4202,success,SBI,19-02-2025 00:00,iOS,2,none
1178,1512,3284,failed,Axis,19-02-2025 01:00,Android,2,server_error
1179,1644,4164,success,ICICI,19-02-2025 02:00,Android,1,none
1180,1232,2361,success,HDFC,19-02-2025 03:00,iOS,2,none
1181,1523,2891,failed,SBI,19-02-2025 04:00,Android,2,timeout
1182,1345,4258,success,HDFC,19-02-2025 05:00,iOS,1,none
1183,1045,3609,success,SBI,19-02-2025 06:00,iOS,2,none
1184,1545,3448,success,ICICI,19-02-2025 07:00,iOS,1,none
1185,1944,591,success,Axis,19-02-2025 08:00,iOS,0,none
1186,1077,2744,failed,ICICI,19-02-2025 09:00,iOS,2,timeout
1187,1729,4724,success,HDFC,19-02-2025 10:00,iOS,1,none
1188,1812,1138,success,HDFC,19-02-2025 11:00,Android,0,none
1189,1922,3413,success,SBI,19-02-2025 12:00,Android,2,none
1190,1072,74,success,ICICI,19-02-2025 13:00,Android,2,none
1191,1793,1622,success,SBI,19-02-2025 14:00,iOS,1,none
1192,1248,3008,success,ICICI,19-02-2025 15:00,Android,0,none
1193,1046,4286,success,HDFC,19-02-2025 16:00,iOS,1,none
1194,1120,1817,failed,SBI,19-02-2025 17:00,iOS,2,timeout
1195,1213,4793,success,SBI,19-02-2025 18:00,iOS,2,none
1196,1238,2285,success,ICICI,19-02-2025 19:00,iOS,2,none
1197,1055,250,failed,Axis,19-02-2025 20:00,Android,2,timeout
1198,1349,3248,success,ICICI,19-02-2025 21:00,Android,0,none
1199,1106,306,success,Axis,19-02-2025 22:00,Android,0,none
1200,1830,3797,success,ICICI,19-02-2025 23:00,iOS,1,none
1201,1047,4692,failed,HDFC,20-02-2025 00:00,Android,1,insufficient_balance
1202,1572,2291,success,SBI,20-02-2025 01:00,Android,1,none
1203,1336,3225,failed,ICICI,20-02-2025 02:00,Android,2,server_error
1204,1025,3656,success,HDFC,20-02-2025 03:00,iOS,1,none
1205,1803,3386,success,ICICI,20-02-2025 04:00,Android,0,none
1206,1256,4947,success,SBI,20-02-2025 05:00,iOS,1,none
1207,1007,463,success,ICICI,20-02-2025 06:00,Android,1,none
1208,1624,2064,success,Axis,20-02-2025 07:00,iOS,0,none
1209,1866,1431,success,SBI,20-02-2025 08:00,Android,0,none
1210,1252,1148,success,Axis,20-02-2025 09:00,Android,2,none
1211,1691,3476,success,HDFC,20-02-2025 10:00,Android,0,none
1212,1718,3705,success,HDFC,20-02-2025 11:00,iOS,0,none
1213,1302,959,success,ICICI,20-02-2025 12:00,Android,1,none
1214,1638,237,success,Axis,20-02-2025 13:00,Android,0,none
1215,1055,4094,success,Axis,20-02-2025 14:00,iOS,2,none
1216,1725,3806,success,SBI,20-02-2025 15:00,iOS,1,none
1217,1525,2065,success,Axis,20-02-2025 16:00,iOS,2,none
1218,1473,2142,success,Axis,20-02-2025 17:00,iOS,0,none
1219,1027,3694,success,SBI,20-02-2025 18:00,Android,2,none
1220,1982,2180,failed,SBI,20-02-2025 19:00,Android,2,insufficient_balance
1221,1077,407,success,Axis,20-02-2025 20:00,iOS,0,none
1222,1215,2472,success,ICICI,20-02-2025 21:00,Android,0,none
1223,1385,4307,success,SBI,20-02-2025 22:00,iOS,1,none
1224,1364,4595,success,SBI,20-02-2025 23:00,Android,1,none
1225,1665,1547,success,Axis,21-02-2025 00:00,iOS,1,none
1226,1525,2208,success,Axis,21-02-2025 01:00,Android,0,none
1227,1698,2605,success,SBI,21-02-2025 02:00,iOS,2,none
1228,1311,2392,success,Axis,21-02-2025 03:00,iOS,2,none
1229,1882,3001,success,SBI,21-02-2025 04:00,Android,1,none
1230,1006,1288,success,ICICI,21-02-2025 05:00,Android,1,none
1231,1002,1023,success,ICICI,21-02-2025 06:00,Android,0,none
1232,1622,4777,success,SBI,21-02-2025 07:00,iOS,2,none
1233,1918,4015,failed,SBI,21-02-2025 08:00,Android,1,server_error
1234,1749,1100,success,HDFC,21-02-2025 09:00,iOS,0,none
1235,1362,3751,success,HDFC,21-02-2025 10:00,Android,1,none
1236,1750,2830,failed,Axis,21-02-2025 11:00,Android,0,insufficient_balance
1237,1507,1638,success,Axis,21-02-2025 12:00,iOS,2,none
1238,1273,3928,success,SBI,21-02-2025 13:00,iOS,0,none
1239,1505,2418,success,SBI,21-02-2025 14:00,Android,1,none
1240,1805,486,failed,HDFC,21-02-2025 15:00,iOS,1,insufficient_balance
1241,1738,2878,success,HDFC,21-02-2025 16:00,iOS,2,none
1242,1882,1606,success,SBI,21-02-2025 17:00,Android,2,none
1243,1014,3908,success,ICICI,21-02-2025 18:00,iOS,1,none
1244,1191,1354,failed,ICICI,21-02-2025 19:00,Android,1,insufficient_balance
